SubjectID,StimulusType,response,RT
1,1,1,963
1,1,0,0
1,0,0,0
1,1,1,336
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,471
1,1,1,608
1,0,1,306
1,1,1,405
1,0,0,0
1,1,1,320
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,402
1,1,1,632
1,1,1,348
1,1,1,304
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,468
1,0,0,0
1,1,1,437
1,1,1,441
1,1,1,287
1,0,1,222
1,0,0,0
1,1,1,386
1,0,0,0
1,1,1,473
1,0,0,0
1,1,1,458
1,1,1,432
1,0,0,0
1,1,1,287
1,1,1,355
1,0,1,289
1,1,1,421
1,1,1,357
1,1,1,568
1,0,0,0
1,0,0,0
1,1,1,418
1,0,0,0
1,1,1,357
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,469
1,1,1,419
1,1,1,355
1,1,1,335
1,0,0,0
1,1,1,304
1,1,1,304
1,0,1,254
1,1,1,406
1,0,0,0
1,1,1,355
1,1,1,454
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,569
1,1,1,387
1,1,1,305
1,1,1,308
1,0,1,271
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,440
1,1,1,376
1,1,1,332
1,1,1,383
1,1,1,287
1,1,1,252
1,0,1,271
1,1,1,487
1,0,0,0
1,1,1,338
1,1,1,507
1,1,1,340
1,0,0,0
1,0,1,287
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,437
1,0,0,0
1,0,0,0
