SubjectID,StimulusType,response,RT
313,1,1,466
313,1,1,467
313,1,1,290
313,1,1,370
313,1,1,418
313,1,1,339
313,0,0,0
313,1,1,320
313,1,1,306
313,1,1,340
313,1,1,354
313,1,1,402
313,0,1,290
313,1,1,402
313,1,1,483
313,0,0,0
313,0,0,0
313,1,1,338
313,1,1,483
313,1,1,337
313,1,1,371
313,1,1,660
313,1,1,483
313,1,1,418
313,1,1,433
313,1,1,434
313,1,1,418
313,1,1,499
313,1,1,387
313,1,1,386
313,1,1,387
313,1,1,465
313,1,1,370
313,1,1,386
313,1,1,435
313,1,1,451
313,1,1,323
313,1,1,338
313,1,1,354
313,1,1,369
313,0,0,0
313,0,0,0
313,0,0,0
313,1,1,338
313,0,0,0
313,0,0,0
313,0,0,0
313,1,1,435
313,1,1,337
313,1,1,291
313,1,1,323
313,0,0,0
313,1,1,371
313,0,0,0
313,1,1,338
313,1,1,370
313,1,1,371
313,1,1,354
313,1,1,404
313,1,1,385
313,0,0,0
313,1,1,402
313,1,1,322
313,1,1,290
313,1,1,371
313,0,0,0
313,1,1,401
313,1,1,306
313,1,1,323
313,0,0,0
313,0,0,0
313,1,1,336
313,1,1,354
313,1,1,308
313,1,1,353
313,1,1,434
313,1,1,307
313,1,1,289
313,1,1,338
313,1,1,355
313,0,0,0
313,1,1,451
313,1,1,323
313,1,1,290
313,1,1,322
313,0,0,0
313,1,1,499
313,1,1,323
313,1,1,289
313,1,1,291
313,1,1,273
313,0,0,0
313,1,1,352
313,1,1,323
313,0,0,0
313,1,1,306
313,1,1,306
313,1,1,321
313,1,1,289
313,1,1,355
