SubjectID,StimulusType,response,RT
111,1,0,0
111,0,0,0
111,1,1,585
111,1,1,615
111,1,1,402
111,0,0,0
111,1,1,719
111,1,1,551
111,1,1,482
111,1,1,483
111,0,0,0
111,1,1,368
111,1,1,446
111,1,1,497
111,1,1,530
111,1,1,633
111,1,1,448
111,1,1,435
111,1,1,385
111,1,1,369
111,1,1,402
111,1,1,415
111,1,1,415
111,1,1,416
111,0,0,0
111,0,0,0
111,1,1,518
111,1,1,482
111,0,0,0
111,1,1,384
111,1,1,366
111,1,1,414
111,1,1,452
111,1,1,369
111,1,1,414
111,1,1,418
111,1,1,347
111,1,1,383
111,1,1,365
111,1,1,401
111,1,1,401
111,1,1,462
111,1,1,349
111,0,0,0
111,1,1,401
111,1,1,464
111,0,1,317
111,1,1,467
111,1,1,417
111,1,1,484
111,1,1,446
111,1,1,433
111,1,1,448
111,1,1,365
111,1,1,401
111,1,1,383
111,1,1,448
111,1,1,532
111,1,1,467
111,1,1,466
111,1,1,614
111,1,1,399
111,1,1,383
111,1,1,468
111,1,1,399
111,1,1,417
111,0,0,0
111,0,0,0
111,1,1,400
111,1,1,452
111,1,1,444
111,1,1,468
111,1,1,398
111,0,0,0
111,1,1,399
111,1,1,400
111,1,1,520
111,1,1,700
111,1,1,448
111,1,1,465
111,1,1,746
111,1,1,401
111,0,0,0
111,1,1,498
111,0,0,0
111,0,0,0
111,1,1,419
111,1,1,465
111,1,1,484
111,0,1,533
111,0,0,0
111,0,0,0
111,1,1,381
111,1,1,502
111,1,1,617
111,1,1,450
111,0,0,0
111,0,0,0
111,1,1,469
111,0,0,0
